,train_data,train_result,train_result_smooth
642,4.13999986649,3.98033046722,3.73845849037
643,4.21999979019,4.19873046875,3.75476800601
644,4.23000001907,4.08498382568,3.7727815787
645,4.26999998093,4.39179039001,3.79757583936
646,4.34999990463,4.50461292267,3.82156561216
647,4.34999990463,4.22295713425,3.84083631833
648,4.40000009537,4.25020313263,3.86995464961
649,4.44000005722,4.1947259903,3.88715969721
650,4.46999979019,4.09500980377,3.90315254529
651,4.44000005722,4.18439054489,3.91830854416
652,4.42000007629,4.57630109787,3.94994594256
653,4.40000009537,4.31194734573,3.97594858805
654,4.40000009537,3.73601484299,3.97723641396
655,4.44999980927,3.77670907974,3.98578486443
656,4.44999980927,4.19554662704,4.00846699079
657,4.44999980927,4.33274316788,4.03100345929
658,4.46999979019,4.19772768021,4.05120267868
659,4.46999979019,4.38276100159,4.0744026502
660,4.48000001907,4.43737268448,4.096438392
661,4.42999982834,4.28548622131,4.11546158791
662,4.42000007629,4.31539535522,4.13078316053
663,4.48999977112,4.2531709671,4.14812045097
664,4.48000001907,4.66990089417,4.17217350006
665,4.48000001907,4.51716470718,4.18684693972
666,4.46000003815,3.63357591629,4.18482365608
667,4.44999980927,4.40263319016,4.19795516332
668,4.44999980927,4.31913328171,4.21323121389
669,4.44999980927,4.21851301193,4.22808461189
670,4.46000003815,4.4920592308,4.24166858991
671,4.46000003815,4.48355817795,4.25484830538
672,4.48000001907,4.54523324966,4.27367839813
673,4.46999979019,4.59329557419,4.28683056831
674,4.32999992371,4.41054391861,4.29768257141
675,4.30999994278,4.28447532654,4.29410540263
676,4.34000015259,3.89931678772,4.2739288648
677,4.28000020981,4.60273933411,4.28658827146
678,4.34000015259,4.48240995407,4.29432849884
679,4.28999996185,3.99725389481,4.28774609566
680,4.26000022888,4.44471168518,4.29940282504
681,4.28999996185,4.03678321838,4.29448258082
682,4.38999986649,4.32723045349,4.28618022601
683,4.38000011444,3.93995571136,4.27378050486
684,4.32000017166,3.8723859787,4.27832620939
685,4.32000017166,4.38744783401,4.29868416786
686,4.34000015259,4.19389247894,4.29862902959
687,4.36000013351,4.48323631287,4.30364546776
688,4.36000013351,4.27979373932,4.30638100306
689,4.34999990463,4.27472925186,4.30277994474
690,4.34999990463,4.35800075531,4.30013421377
691,4.30000019073,4.38529491425,4.3034611702
692,4.26000022888,4.28237438202,4.30236047109
693,4.23999977112,3.92996358871,4.29158689181
694,4.23000001907,3.85651159286,4.2644739151
695,4.21000003815,3.96930074692,4.24621178309
696,4.21999979019,4.25624465942,4.26696740786
697,4.13999986649,4.44872760773,4.26850388845
698,4.19999980927,4.13333177567,4.26231050491
699,4.28000020981,4.46869802475,4.27065000534
700,4.26999998093,4.25415229797,4.26271977425
701,4.26999998093,3.83136415482,4.24097997348
702,4.23999977112,4.23989105225,4.23080190023
703,4.23000001907,4.48112821579,4.22706298828
704,4.23999977112,4.34621095657,4.22491855621
705,4.26999998093,3.94140148163,4.21348276138
706,4.28999996185,4.58360671997,4.23629242579
707,4.28999996185,4.26172780991,4.22492537498
708,4.36000013351,4.13981723785,4.21350561778
709,4.38000011444,4.2891664505,4.2232360363
710,4.38999986649,4.6346206665,4.22956633568
711,4.48999977112,4.50997257233,4.24533931414
712,4.53999996185,4.40555763245,4.24795022011
713,4.53999996185,4.2782664299,4.25922724406
714,4.55000019073,4.29133415222,4.27319218318
715,4.55000019073,4.63047599792,4.28129312197
716,4.5,4.33942651749,4.28614425659
717,4.48999977112,4.55536460876,4.28854853312
718,4.48999977112,4.78794384003,4.30548686981
719,4.44999980927,4.5500626564,4.31466464996
720,4.42000007629,4.42000484467,4.31673145294
721,4.38999986649,4.40074157715,4.31724634171
722,4.40000009537,4.63525724411,4.32900910378
723,4.38999986649,4.30010509491,4.34134715398
724,4.36999988556,4.5558757782,4.36465929349
725,4.36999988556,4.02138090134,4.36639529864
726,4.36999988556,3.86293935776,4.35328512192
727,4.36999988556,4.31348514557,4.34877703985
728,4.36999988556,4.52076244354,4.36169139544
729,4.36999988556,4.46819162369,4.36167451541
730,4.36999988556,4.32970380783,4.36419289907
731,4.44999980927,4.50191068649,4.38654445012
732,4.46000003815,4.55464506149,4.39703625043
733,4.46999979019,4.37371921539,4.39345595042
734,4.48000001907,4.02221107483,4.38265595436
735,4.48999977112,4.25047969818,4.39295856158
736,4.48999977112,4.56910562515,4.39247519175
737,4.48999977112,4.34058523178,4.39510377248
738,4.48999977112,4.20191478729,4.3971736908
739,4.48000001907,4.34030056,4.39887816111
740,4.48000001907,4.53747797012,4.39564007123
741,4.48999977112,3.77776670456,4.37123320897
742,4.5,4.01059436798,4.35806776683
743,4.5,4.30578947067,4.35898520152
744,4.53000020981,4.33954620361,4.3605922699
745,4.51999998093,3.60682487488,4.3264705658
746,4.53999996185,4.42320013046,4.32926301956
747,4.53999996185,4.27257680893,4.31983675957
748,4.57000017166,4.35857868195,4.30552458763
749,4.59000015259,4.19879245758,4.293815581
750,4.59000015259,3.96694374084,4.27871354421
751,4.59000015259,4.44088411331,4.28005162875
752,4.59999990463,4.1808924675,4.26490613619
753,4.59999990463,4.26476478577,4.26372812589
754,4.57999992371,4.14374446869,4.24999041557
755,4.55999994278,4.22639894485,4.25682435036
756,4.55000019073,4.49285793304,4.2778216362
757,4.55000019073,4.30929994583,4.27768212954
758,4.53999996185,4.41785621643,4.27425192197
759,4.53999996185,4.12959527969,4.26296537717
760,4.51999998093,4.60679674149,4.27220180829
761,4.51000022888,3.91859769821,4.25275804202
762,4.51000022888,4.07975769043,4.23692846298
763,4.51000022888,3.85064792633,4.21949275335
764,4.51000022888,4.15570688248,4.2239426136
765,4.51000022888,4.73870992661,4.24021695455
766,4.51000022888,4.54589986801,4.23944342931
767,4.5,4.6665353775,4.25030843417
768,4.5,4.50225973129,4.2603199323
769,4.5,4.53118085861,4.26668260892
770,4.51000022888,4.12154483795,4.25281817118
771,4.51000022888,4.51675128937,4.27745099068
772,4.51000022888,4.19520664215,4.28360473315
773,4.42999982834,4.25630235672,4.28195516268
774,4.42999982834,4.58647251129,4.29018603961
775,4.42999982834,4.58763551712,4.32287972768
776,4.42999982834,3.95797109604,4.3073720932
777,4.42999982834,4.09489011765,4.30144920349
778,4.44999980927,4.43339681625,4.3039431413
779,4.44999980927,4.27842998505,4.30659772555
780,4.44999980927,4.77177286148,4.3334253629
781,4.44999980927,4.30093717575,4.32876046499
782,4.40000009537,4.45386791229,4.33785964648
783,4.44000005722,4.01561260223,4.32955457369
784,4.42999982834,4.06898641586,4.3270626386
785,4.44000005722,4.91470527649,4.35000618299
786,4.42999982834,4.63220739365,4.35465116501
787,4.40000009537,4.59049463272,4.36402432124
788,4.38999986649,4.27597522736,4.35929495494
789,4.40000009537,4.40634822845,4.36852005323
790,4.40000009537,3.95165109634,4.34668186506
791,4.40999984741,3.9582400322,4.34800327619
792,4.38999986649,4.20101118088,4.3520450592
793,4.40000009537,4.24990177155,4.36535352071
794,4.40000009537,4.62267160416,4.38091901143
795,4.40000009537,4.38233661652,4.3690399011
796,4.40000009537,4.80441236496,4.37765698433
797,4.40000009537,4.91759777069,4.38602573077
798,4.38000011444,4.44135284424,4.3839955012
799,4.36999988556,4.57125854492,4.38533142408
800,4.28999996185,4.59994506836,4.40127809842
801,4.23999977112,4.4778547287,4.3999815464
802,4.23999977112,4.34850263596,4.40509141286
803,4.21999979019,4.48098373413,4.41258079211
804,4.25,4.53602361679,4.41089916229
805,4.25,4.5200252533,4.40864548683
806,4.19000005722,4.55350017548,4.42849645615
807,4.13000011444,3.93579530716,4.4231932958
808,4.13000011444,3.90861988068,4.40570073128
809,4.13000011444,3.95429325104,4.39489617348
810,4.13000011444,4.57086610794,4.38819928169
811,4.15000009537,3.76723861694,4.37040932973
812,4.15000009537,3.18365240097,4.32806881269
813,4.15999984741,4.38001966476,4.34021571477
814,4.15999984741,4.2810959816,4.34728603363
815,4.17999982834,3.91349315643,4.3139122963
816,4.19000005722,4.00708675385,4.29307494164
817,4.21999979019,4.1195936203,4.27737824122
818,4.17000007629,4.20618438721,4.27505187988
819,4.17999982834,4.15027093887,4.26651597023
820,4.15999984741,3.94541549683,4.26630811691
821,4.13999986649,3.92954063416,4.26535147031
822,4.13999986649,4.08767652512,4.26157364845
823,4.13999986649,3.27825737,4.22918550173
824,4.13000011444,4.24746894836,4.21667874654
825,4.13000011444,4.0982708931,4.20720988909
826,4.13000011444,4.34869146347,4.19201919238
827,4.15000009537,3.98515939713,4.16093791326
828,4.15999984741,4.09969711304,4.14954938889
829,4.17999982834,4.08614730835,4.13337901433
830,4.17999982834,4.15567064285,4.11856986682
831,4.17999982834,4.16353082657,4.10809240341
832,4.19999980927,4.06864023209,4.09876365662
833,4.19999980927,3.87189817429,4.07846080462
834,4.17000007629,4.09853792191,4.06387794813
835,4.15000009537,3.78212308884,4.03928120931
836,4.11999988556,3.79887914658,4.01412717501
837,4.11999988556,4.32053184509,4.02695172628
838,4.07999992371,4.06416368484,4.03213651975
839,4.07999992371,4.43456220627,4.04814548492
840,4.07999992371,4.29029512405,4.03879311879
841,4.07999992371,3.87191677094,4.04228239059
842,4.05000019073,4.16864442825,4.07511545817
843,4.03999996185,4.28277778625,4.07187406222
844,4.0,4.49833393097,4.0791153272
845,4.01000022888,4.14066457748,4.0866877079
846,4.05000019073,4.108253479,4.09005993207
847,4.05999994278,4.29827880859,4.09601610502
848,4.05000019073,4.21554899216,4.09632825851
849,4.03999996185,4.29551410675,4.10116969744
850,4.03999996185,3.7946844101,4.09614532789
851,4.05000019073,3.99770355225,4.09841742516
852,4.05000019073,4.01806545258,4.09609705607
853,4.05000019073,4.3192820549,4.1307978789
854,4.03999996185,3.94570207596,4.12073898315
855,4.05000019073,4.16781187057,4.12305701574
856,4.03999996185,3.57690954208,4.09733095169
857,4.01999998093,4.06301784515,4.09992623329
858,4.01999998093,4.27777242661,4.10586207708
859,4.01999998093,4.10647296906,4.1065395991
860,4.01000022888,3.80072307587,4.09470801353
861,4.01000022888,4.37501192093,4.10175738335
862,4.01000022888,4.17934846878,4.1054476579
863,4.01999998093,4.46540212631,4.12523112297
864,4.05999994278,4.34822702408,4.13355409304
865,4.07000017166,3.74249315262,4.13223309517
866,4.07000017166,4.14543676376,4.14378501574
867,4.07000017166,4.47605895996,4.1489692529
868,4.07000017166,4.31147766113,4.15721305211
869,4.07000017166,4.41399288177,4.15652740796
870,4.07000017166,4.03128194809,4.14789363543
871,4.05999994278,4.18817090988,4.15843544006
872,4.05999994278,3.78287935257,4.14557660421
873,4.13999986649,3.85935306549,4.13146244685
874,4.13000011444,3.93436050415,4.11266333262
875,4.11999988556,4.08655309677,4.1108596166
876,4.15000009537,4.26973772049,4.11624242465
877,4.15000009537,4.00102090836,4.10633382797
878,4.17000007629,3.98446083069,4.09863088926
879,4.17000007629,4.36078119278,4.10080645879
880,4.15000009537,4.34627914429,4.11919294993
881,4.17000007629,4.23180532455,4.12699634234
882,4.17000007629,4.40085792542,4.13975609144
883,4.17000007629,4.21003341675,4.13611447016
884,4.15999984741,3.90935468674,4.13490289052
885,4.15999984741,3.91433095932,4.12645352681
886,4.15999984741,4.24841451645,4.14883702596
887,4.15999984741,4.30335426331,4.1568482399
888,4.17000007629,4.04815292358,4.14919425646
889,4.15999984741,4.41846609116,4.1595940272
890,4.15999984741,3.83233880997,4.160647885
891,4.15999984741,4.23397731781,4.15594673157
892,4.15999984741,4.19696950912,4.15653409958
893,4.15999984741,4.01510095596,4.14152406057
894,4.15999984741,4.16141891479,4.13529712359
895,4.15999984741,4.29811096191,4.15381771723
896,4.21000003815,4.02085971832,4.14966514905
897,4.32000017166,3.98344373703,4.13324464162
898,4.30000019073,4.05692911148,4.12475968997
899,4.30999994278,4.25082969666,4.11932091713
900,4.32000017166,4.56498861313,4.1371111393
901,4.34000015259,4.47202205658,4.14657284419
902,4.34000015259,4.56739234924,4.17272327741
903,4.34000015259,4.70018434525,4.20075098674
904,4.42000007629,4.5647482872,4.22176391284
905,4.46999979019,4.63312101364,4.2399828434
906,4.46000003815,4.65953063965,4.2529759407
907,4.46000003815,4.62870264053,4.27389866511
908,4.51999998093,4.62710428238,4.2953201135
909,4.55999994278,4.55966234207,4.30194948514
910,4.53000020981,4.3543381691,4.3022181193
911,4.53000020981,4.36127471924,4.30653376579
912,4.53999996185,4.45998191833,4.30850456556
913,4.53000020981,4.18863773346,4.30779137611
914,4.53000020981,4.27859687805,4.32009944916
915,4.55000019073,4.56216573715,4.34169394175
916,4.53000020981,4.15317726135,4.33851936658
917,4.51000022888,4.25013589859,4.33674542109
918,4.46999979019,4.49142503738,4.35152115822
919,4.46000003815,4.29461956024,4.34739294052
920,4.42999982834,4.54721260071,4.37122206688
921,4.42999982834,4.416410923,4.37730318705
922,4.42999982834,4.44356250763,4.38552295367
923,4.42999982834,4.80524396896,4.4118610541
924,4.42000007629,4.55931472778,4.42512424787
925,4.42000007629,4.43221759796,4.42959446907
926,4.40999984741,4.03136825562,4.42994475365
927,4.40999984741,4.43437671661,4.44497585297
928,4.40999984741,4.5935587883,4.46286350886
929,4.42999982834,4.61562919617,4.47502349218
930,4.44000005722,4.58208656311,4.47559342384
931,4.44000005722,4.38608884811,4.47272898356
932,4.44000005722,4.54443216324,4.47196364403
933,4.44000005722,4.50609397888,4.46549396515
934,4.46000003815,4.27903938293,4.45597033501
935,4.46000003815,3.83983850479,4.42952758471
936,4.46000003815,3.98568058014,4.40706591606
937,4.44000005722,4.29044437408,4.39579064051
938,4.51999998093,4.53387641907,4.39268304507
939,4.5,4.2656826973,4.38288372358
940,4.55999994278,4.42981100082,4.38539948463
941,4.51000022888,4.62511205673,4.39419406255
942,4.5,4.54044055939,4.39687601725
943,4.46999979019,4.18957948685,4.39690740903
944,4.40999984741,4.42717075348,4.40185987155
945,4.40999984741,4.51478147507,4.40028039614
946,4.40000009537,4.78858995438,4.42146081924
947,4.38999986649,4.31364583969,4.42357781728
948,4.36999988556,4.39789438248,4.42046012878
949,4.36000013351,4.00911569595,4.41094333331
950,4.34000015259,4.11988210678,4.39669898351
951,4.32999992371,4.46113729477,4.39818986257
952,4.30999994278,3.76397562027,4.37553696632
953,4.28000020981,4.24446439743,4.35684431394
954,4.21999979019,4.23959636688,4.34618703524
955,4.13999986649,4.09131765366,4.33482370377
956,4.17000007629,4.04485177994,4.33527315458
957,4.13999986649,3.90437269211,4.31760635376
958,4.15999984741,4.12059307098,4.30184082985
959,4.17000007629,3.89413404465,4.27779099147
960,4.17000007629,4.2424287796,4.26646906535
961,4.13999986649,4.0794377327,4.2562473615
962,4.09999990463,3.55248689651,4.22318251928
963,4.05999994278,3.96024751663,4.2049876372
964,3.97000002861,3.81573867798,4.18954428037
965,3.79999995232,3.80631160736,4.18842671712
966,3.71000003815,3.96094751358,4.18760228157
967,3.71000003815,3.27883386612,4.1538819313
968,3.69000005722,3.4119515419,4.1164844354
969,3.75999999046,3.66971969604,4.09661900202
970,3.75999999046,3.66082000732,4.07098596891
971,3.75999999046,3.8717675209,4.04587448438
972,3.73000001907,3.81997156143,4.02185885111
973,3.73000001907,3.89627933502,4.01208217939
974,3.71000003815,3.35959863663,3.97649644216
975,3.72000002861,3.912109375,3.95640737216
976,3.72000002861,3.46480607986,3.91228124301
977,3.68000006676,3.34270715714,3.87991662025
978,3.52999997139,3.57701539993,3.8525539875
979,3.34999990463,3.22035551071,3.82626198133
980,3.15000009537,3.40073537827,3.80229042371
981,3.04999995232,3.41252088547,3.7673365434
982,3.13000011444,3.12101650238,3.7459045728
983,3.16000008583,3.30226516724,3.7144979318
984,3.1099998951,3.23300266266,3.68094480832
985,3.13000011444,3.49384260178,3.66102897326
986,3.18000006676,3.04804992676,3.62780224482
987,3.18000006676,3.35703325272,3.60955759684
988,3.18000006676,2.97116565704,3.57124334971
989,3.19000005722,3.54393339157,3.55956999461
990,3.20000004768,3.30814599991,3.52842723529
991,3.19000005722,3.03660774231,3.49366623561
992,3.15000009537,3.41316175461,3.48902206421
993,3.09999990463,3.54678440094,3.47523996035
994,3.06999993324,3.13081359863,3.45240912437
995,3.06999993324,2.98762464523,3.42511955897
996,3.07999992371,3.01043176651,3.39343570073
997,3.04999995232,3.24593544006,3.39233908653
998,3.05999994278,2.99992418289,3.37860484123
999,3.06999993324,3.46510267258,3.37178427378
1000,3.03999996185,3.26943063736,3.35873796145
1001,2.98000001907,3.04078006744,3.33103837967
1002,2.90000009537,2.97875070572,3.30299768448
1003,2.92000007629,3.28057861328,3.28247432709
1004,2.90000009537,3.16405153275,3.27595609029
1005,2.8599998951,2.93128728867,3.24326202075
1006,2.95000004768,3.35646867752,3.239650774
1007,3.0,3.35155582428,3.23994572957
1008,3.0,2.84712362289,3.21561600367
1009,3.08999991417,3.20011377335,3.21494127909
1010,3.04999995232,3.29300785065,3.21135036151
1011,3.0,3.17766189575,3.20352172852
1012,3.05999994278,3.58648061752,3.21903719902
1013,3.17000007629,3.3145160675,3.21944556236
1014,3.09999990463,3.41348457336,3.22546162605
1015,2.91000008583,3.01271772385,3.20942413012
1016,2.99000000954,3.34308481216,3.2192586263
1017,3.03999996185,3.24007511139,3.21536002159
1018,3.02999997139,3.05767822266,3.21824377378
1019,2.95000004768,3.1076669693,3.2037015597
1020,2.93000006676,3.29532003403,3.20327402751
1021,2.91000008583,3.21919107437,3.20936013858
1022,2.91000008583,2.9420633316,3.19365685781
1023,3.00999999046,3.02203559875,3.17616523107
1024,3.00999999046,3.10849237442,3.17542119026
1025,3.0,3.107442379,3.17941511472
1026,2.92000007629,3.19583368301,3.1855951786
1027,2.92000007629,3.17124509811,3.18310550054
1028,2.92000007629,2.95587396622,3.18163715998
1029,2.80999994278,2.9792547226,3.16544222832
1030,2.70000004768,3.02886533737,3.15742338498
1031,2.74000000954,3.065969944,3.15826304754
1032,2.74000000954,3.08673810959,3.16186262767
1033,2.69000005722,3.25867509842,3.1611325105
1034,2.70000004768,2.94593381882,3.15386192004
1035,2.70000004768,3.02071619034,3.15684288343
1036,2.73000001907,2.8887887001,3.14125355085
1037,2.75999999046,2.94274520874,3.12762653033
1038,2.75999999046,3.35340309143,3.14450251261
1039,2.75,3.33710670471,3.14906894366
1040,2.75,3.04763317108,3.14088978767
1041,2.71000003815,3.51031970978,3.15197838147
1042,2.73000001907,3.18750190735,3.13867909114
1043,2.69000005722,2.92063951492,3.12554987272
1044,2.67000007629,2.93580007553,3.10962705612
1045,2.67000007629,2.94156169891,3.10725518862
1046,2.67000007629,3.10094976425,3.09918402036
1047,2.70000004768,2.98426532745,3.09065702756
1048,2.82999992371,3.34818029404,3.10034042994
1049,2.88000011444,3.05875253677,3.09870994886
1050,2.99000000954,2.95769643784,3.08745582898
1051,2.99000000954,2.94361829758,3.07827006976
1052,3.00999999046,3.43382072449,3.09466198285
1053,3.09999990463,3.04992675781,3.09559168816
1054,3.1400001049,3.05015563965,3.09364713033
1055,3.05999994278,2.95524549484,3.08857390086
1056,3.03999996185,3.24110460281,3.09008293152
1057,3.03999996185,3.01355314255,3.084826533
1058,3.03999996185,3.33287811279,3.09739333789
1059,3.04999995232,3.13178443909,3.10247766177
1060,3.1400001049,2.92755556107,3.09910066923
1061,3.18000006676,2.95635890961,3.09544696808
1062,3.28999996185,3.26686000824,3.10145103137
1063,3.40000009537,3.10957670212,3.09648108482
1064,3.29999995232,3.19994926453,3.10494826635
1065,3.26999998093,3.12992334366,3.10858850479
1066,3.29999995232,3.33092880249,3.1233265082
1067,3.23000001907,2.99765014648,3.1251566728
1068,3.13000011444,3.12292480469,3.11747406324
1069,3.13000011444,3.16575860977,3.11176246007
1070,3.15000009537,3.03171682358,3.11123191516
1071,3.19000005722,2.92175769806,3.09161318143
1072,3.17000007629,3.05397891998,3.08716241519
1073,3.1400001049,3.04408931732,3.0912774086
1074,3.16000008583,3.01145601273,3.09379927317
1075,3.16000008583,3.14344072342,3.10052857399
1076,3.15000009537,3.00295114517,3.09726195335
1077,3.1400001049,3.04074430466,3.09914458593
1078,3.1400001049,3.03453683853,3.08868980408
1079,3.15000009537,2.94921731949,3.08503863017
1080,3.16000008583,2.90781021118,3.08337575595
1081,3.18000006676,3.02276754379,3.08601406415
1082,3.21000003815,3.04248285294,3.07296946843
1083,3.23000001907,3.02443790436,3.07211983999
1084,3.23000001907,2.99769973755,3.07037130992
1085,3.20000004768,3.3014998436,3.08191312154
1086,3.18000006676,2.99538373947,3.0737224261
1087,3.13000011444,3.25992107391,3.08193469048
1088,3.15000009537,3.02535390854,3.07168388367
1089,3.15000009537,3.00429105759,3.06743410428
1090,3.15000009537,3.14189624786,3.07457879384
1091,3.11999988556,3.03449678421,3.07718338966
1092,3.09999990463,2.89753866196,3.06487267812
1093,3.07999992371,2.79220676422,3.05429368019
1094,3.07999992371,3.03473472595,3.04878652891
1095,3.07999992371,3.14289999008,3.04921908379
1096,3.13000011444,3.14256286621,3.04294021924
1097,3.13000011444,3.57134580612,3.0620634079
1098,3.16000008583,3.16095924377,3.06333122253
1099,3.16000008583,3.19984197617,3.06446733475
1100,3.16000008583,3.1582159996,3.06868397395
1101,3.16000008583,2.94537734985,3.06947129567
1102,3.16000008583,3.11601161957,3.07153905233
1103,3.17000007629,3.41710948944,3.08397305806
1104,3.18000006676,3.07168912888,3.0859808286
1105,3.18000006676,3.13882732391,3.08582704862
1106,3.19000005722,3.1653881073,3.09124161402
1107,3.19000005722,3.24860858917,3.09817042351
1108,3.20000004768,2.94195890427,3.09508449237
1109,3.20000004768,3.23402929306,3.10457822482
1110,3.20000004768,3.17481327057,3.1134783268
1111,3.21000003815,3.03072500229,3.11374357541
1112,3.18000006676,3.08080339432,3.11502092679
1113,3.16000008583,2.91588592529,3.11140252749
1114,3.1400001049,3.12223386765,3.11555366516
1115,3.16000008583,2.98680305481,3.1050637722
1116,3.16000008583,3.26010036469,3.11388765971
1117,3.16000008583,3.20099115372,3.11192332904
1118,3.16000008583,3.10873985291,3.11470286051
1119,3.16000008583,3.27000665665,3.12356004715
1120,3.15000009537,3.18167066574,3.12488586108
1121,3.13000011444,3.20125865936,3.13044459025
1122,3.1099998951,3.20322942734,3.14063428243
1123,3.1099998951,3.07363271713,3.15001514753
1124,3.1099998951,3.26747322083,3.15777309736
1125,3.09999990463,3.05778169632,3.1549358209
1126,3.07999992371,2.97269821167,3.14927366575
1127,3.06999993324,3.23499536514,3.13806198438
1128,3.06999993324,3.11317110062,3.13646904627
1129,3.06999993324,3.10446357727,3.13328976631
1130,3.06999993324,2.9232673645,3.12545814514
1131,3.03999996185,3.08027553558,3.12995475133
1132,3.02999997139,2.95042943954,3.12443534533
1133,3.02999997139,3.14239120483,3.11527806918
1134,3.02999997139,3.39165306091,3.12594353358
1135,3.03999996185,2.9521689415,3.1197215875
1136,3.03999996185,3.02431249619,3.11501906713
1137,3.03999996185,3.13588094711,3.11126147906
1138,3.03999996185,3.27794790268,3.12246111234
1139,3.03999996185,3.19768381119,3.12124959628
1140,3.04999995232,3.1828918457,3.12151888212
1141,3.03999996185,3.24141120911,3.12854175568
1142,3.03999996185,3.16253423691,3.1312661171
1143,3.03999996185,2.97717237473,3.13330899874
1144,3.05999994278,3.04425764084,3.13070979118
1145,3.04999995232,3.25516700745,3.13965525627
1146,3.06999993324,3.02098894119,3.13168487549
1147,3.13000011444,3.00978422165,3.12531131109
1148,3.15000009537,2.90227127075,3.11842902501
1149,3.15000009537,3.10847187042,3.11304453214
1150,3.15000009537,3.10822057724,3.11059619586
1151,3.17000007629,3.33684825897,3.11511584918
1152,3.17000007629,3.19373369217,3.11479932467
1153,3.19000005722,3.10239028931,3.11575791041
1154,3.19000005722,3.12694787979,3.11107373238
1155,3.15000009537,3.05798101425,3.11108037631
1156,3.13000011444,3.15576887131,3.11718273163
1157,3.15000009537,3.03836154938,3.1106282711
1158,3.15000009537,3.35020828247,3.1185295105
1159,3.19000005722,3.35563755035,3.12690197627
1160,3.23000001907,3.34016132355,3.14079844157
1161,3.24000000954,3.44469165802,3.15294564565
1162,3.25,3.1296081543,3.15891826948
1163,3.25999999046,3.27180767059,3.16323215167
1164,3.25,3.09187030792,3.15323939323
1165,3.24000000954,3.34663629532,3.16638830503
1166,3.23000001907,3.25178956985,3.17397087415
1167,3.23000001907,3.25502300262,3.177942276
1168,3.25,3.2746348381,3.17783184052
1169,3.26999998093,3.2901391983,3.18091368675
1170,3.26999998093,3.17749881744,3.18073391914
1171,3.26999998093,3.47181367874,3.18841400146
1172,3.30999994278,3.40230512619,3.19640636444
1173,3.30999994278,3.47708654404,3.21307017008
1174,3.30999994278,3.37128782272,3.22397117615
1175,3.32999992371,3.47137403488,3.23117807706
1176,3.38000011444,3.41906833649,3.24444739024
1177,3.44000005722,3.38576745987,3.25698016485
1178,3.45000004768,3.42565727234,3.2744263649
1179,3.48000001907,3.52581167221,3.28833769162
1180,3.47000002861,3.36048936844,3.29674665133
1181,3.45000004768,3.45744562149,3.30076656342
1182,3.45000004768,2.97022914886,3.29331641197
1183,3.46000003815,3.27906131744,3.29920544624
1184,3.50999999046,3.52337837219,3.31241979599
1185,3.49000000954,3.50427865982,3.32729638418
1186,3.5,3.38031053543,3.33478110631
1187,3.49000000954,3.29565858841,3.34335767428
1188,3.5,3.65925502777,3.35365923246
1189,3.5,3.70835971832,3.36541663806
1190,3.51999998093,3.62265539169,3.37483310699
1191,3.51999998093,3.54686737061,3.37823896408
1192,3.51999998093,3.62835741043,3.39486393929
1193,3.51999998093,3.29159116745,3.39552338918
1194,3.51999998093,3.51875209808,3.40975278219
1195,3.51999998093,3.75639247894,3.42341132164
1196,3.51999998093,3.4445681572,3.42983727455
1197,3.51999998093,3.20471048355,3.42816019058
1198,3.51999998093,3.53882360458,3.4369664828
1199,3.51999998093,3.4483757019,3.44224103292
1200,3.51999998093,3.33392620087,3.44745527903
1201,3.52999997139,3.44980716705,3.44672172864
1202,3.51999998093,3.59185218811,3.45303996404
1203,3.52999997139,3.29836320877,3.44708251953
1204,3.49000000954,3.67215490341,3.45711142222
1205,3.5,3.45389175415,3.45652867953
1206,3.49000000954,3.38595247269,3.4554248174
1207,3.48000001907,3.50412464142,3.45937005679
1208,3.48000001907,3.34090852737,3.45654509862
1209,3.48000001907,3.68458271027,3.46183746656
1210,3.48000001907,3.52016592026,3.46716001829
1211,3.5,3.5307393074,3.46960314115
1212,3.49000000954,3.41738033295,3.48450818062
1213,3.47000002861,3.44637537003,3.4900853157
1214,3.43000006676,3.63619375229,3.49384582837
1215,3.43000006676,3.6268324852,3.49793095589
1216,3.43000006676,3.33542060852,3.49643462499
1217,3.45000004768,3.38922452927,3.49955348969
1218,3.47000002861,3.51591444016,3.4947754701
1219,3.46000003815,3.78175401688,3.49722194672
1220,3.46000003815,3.2478966713,3.48472998937
1221,3.45000004768,3.37475204468,3.47899281184
1222,3.46000003815,3.7302942276,3.48239070574
1223,3.47000002861,3.61597967148,3.49320365588
1224,3.50999999046,3.48391437531,3.49204239845
1225,3.51999998093,3.34327745438,3.47827189763
1226,3.50999999046,3.42774438858,3.47771110535
1227,3.50999999046,3.43466711044,3.48537632624
1228,3.50999999046,3.88360595703,3.49686907132
1229,3.50999999046,3.61260557175,3.50234340032
1230,3.49000000954,3.57310247421,3.51031594276
1231,3.5,3.81458425522,3.52247517904
1232,3.50999999046,3.32329845428,3.51352338791
1233,3.50999999046,3.67333602905,3.52602248192
1234,3.54999995232,3.56353902817,3.52240195274
1235,3.54999995232,3.38565731049,3.52012747129
1236,3.59999990463,4.09350585938,3.54371258418
1237,3.63000011444,3.44658899307,3.54179472923
1238,3.68000006676,3.71542072296,3.55427846909
1239,3.70000004768,4.26776409149,3.57371784846
1240,3.71000003815,3.91741704941,3.58695955276
1241,3.68000006676,3.63893175125,3.59056596756
1242,3.68000006676,3.76076602936,3.60201215744
